Version,File Name,Method Name,LOC,CognitiveComplexity,CyclomaticComplexity,CodeSmells,NestingDepth,ParameterCount,ChurnTotal,AvgAdded,MaxAdded,AvgDeleted,MaxDeleted,AvgChurn,MaxChurn,ElseAdded,ElseDeleted,CondChanges,DecisionPoints,Histories,Authors,Buggy
1.2.0,ClassMapping.java,FieldMapping getDeclaredFieldMapping(int),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,Column[] getPrimaryKeyColumns(),15,7,8,25,3,0,250,5.54,18,4.08,9,9.62,27,0,0,27,7,26,3,Yes
1.2.0,ClassMapping.java,void refSchemaComponents(),15,9,10,25,2,0,0,0.00,0,0.00,0,0.00,0,0,0,0,9,0,0,No
1.2.0,ClassMapping.java,ClassMappingInfo getMappingInfo(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void resolveNonRelationMappings(),20,4,5,25,2,0,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
1.2.0,ClassMapping.java,"void customInsert(OpenJPAStateManager, JDBCStore)",4,0,1,25,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"boolean customLoad(OpenJPAStateManager, JDBCStore, PCState, JDBCFetchConfiguration)",5,0,1,25,0,4,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void setTable(Table),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void initialize(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void setPrimaryKeyColumns(Column[]),5,1,2,25,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,void syncMappingInfo(),10,3,4,25,2,0,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.0,ClassMapping.java,"Boolean isCustomInsert(OpenJPAStateManager, JDBCStore)",3,0,1,25,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"void setJoinable(Column, Joinable)",7,1,2,25,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,"boolean supportsEagerSelect(Select, OpenJPAStateManager, JDBCStore, ClassMapping, JDBCFetchConfiguration)",5,0,1,25,0,5,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,Joinable assertJoinable(Column),7,1,2,25,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,"void insert(OpenJPAStateManager, JDBCStore, RowManager)",4,0,1,25,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,boolean validateDataStoreExtensionPrefix(String),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,int getSubclassFetchMode(),10,3,4,25,2,0,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.0,ClassMapping.java,ColumnIO getColumnIO(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,ClassStrategy assertStrategy(),5,1,2,25,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,"Joins joinSuperclass(Joins, boolean)",3,0,1,25,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,ClassMapping[] getPCSubclassMappings(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,ClassMapping[] getMappedPCSubclassMappings(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,Discriminator getDiscriminator(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,Joinable getJoinable(Column),16,6,7,25,2,1,0,0.00,0,0.00,0,0.00,0,0,0,0,6,0,0,No
1.2.0,ClassMapping.java,Boolean isForeignKeyObjectId(ForeignKey),30,8,9,25,2,1,0,0.00,0,0.00,0,0.00,0,0,0,0,8,0,0,No
1.2.0,ClassMapping.java,"Boolean isCustomUpdate(OpenJPAStateManager, JDBCStore)",3,0,1,25,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,ForeignKey getJoinForeignKey(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void setClassMapping(ClassMapping),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,FieldMapping getDeclaredFieldMapping(String),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,boolean isPrimaryKeyObjectId(boolean),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,FieldMapping[] getDefinedFieldMappingsInListingOrder(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"void delete(OpenJPAStateManager, JDBCStore, RowManager)",4,0,1,25,0,3,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void initializeMapping(),10,1,2,25,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,Table getTable(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"void customDelete(OpenJPAStateManager, JDBCStore)",4,0,1,25,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"boolean contains(Column[], Column)",6,1,2,25,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,void clearSubclassCache(),5,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"Object getValueFromUnmanagedInstance(Object, Column[], boolean)",14,2,3,25,1,3,14,7.00,7,0.00,0,7.00,7,0,0,2,2,2,1,No
1.2.0,ClassMapping.java,void setDescribedType(Class),7,1,2,25,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,FieldMapping getFieldMapping(int),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void setJoinForeignKey(ForeignKey),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void map(boolean),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,FieldMapping[] getDeclaredFieldMappings(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,ClassMapping getJoinablePCSuperclassMapping(),8,2,3,25,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
1.2.0,ClassMapping.java,"Object getObjectId(JDBCStore, Result, ForeignKey, boolean, Joins)",10,1,2,25,1,5,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,ClassMapping.java,ClassMapping[] getJoinablePCSubclassMappings(),16,15,16,25,4,0,0,0.00,0,0.00,0,0.00,0,0,0,0,15,0,0,No
1.2.0,ClassMapping.java,FieldMapping[] getFieldMappings(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"List<FieldMapping> getFieldMappings(Column[], boolean)",15,4,5,25,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
1.2.0,ClassMapping.java,FieldMapping[] getDefinedFieldMappings(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void setColumnIO(ColumnIO),3,0,1,25,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"Object getObjectId(ClassMapping, JDBCStore, Result, ForeignKey, boolean, Joins)",64,14,15,25,3,6,218,3.88,28,1.19,27,5.07,30,2,1,27,14,43,5,Yes
1.2.0,ClassMapping.java,"Boolean isCustomDelete(OpenJPAStateManager, JDBCStore)",3,0,1,25,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,void resolveMapping(boolean),41,17,18,25,3,1,242,6.00,18,1.56,4,7.56,20,0,0,24,17,32,4,Yes
1.2.0,ClassMapping.java,ClassMapping[] getIndependentAssignableMappings(),37,43,44,25,5,0,0,0.00,0,0.00,0,0.00,0,0,0,0,43,0,0,No
1.2.0,ClassMapping.java,FieldMapping[] getFieldMappingsInListingOrder(),3,0,1,25,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,ClassMapping.java,"Object toDataStoreValue(Object, Column[], JDBCStore)",33,11,12,25,3,3,30,9.33,26,0.67,1,10.00,26,0,0,6,11,3,2,Yes
1.2.0,AbstractBrokerFactory.java,Object toPoolKey(Map),4,0,1,9,0,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,"Broker newBroker(String, String)",4,0,1,9,0,2,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void beforeCompletion(),2,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void configureBroker(BrokerImpl),13,0,1,9,0,1,10358,647.50,881,647.25,881,1294.75,1762,36,36,460,0,8,2,Yes
1.2.0,AbstractBrokerFactory.java,Collection getPcClassLoaders(),7,1,2,9,1,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,1,6,1,No
1.2.0,AbstractBrokerFactory.java,Object getFactoryInitializationBanner(),3,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void releaseBroker(BrokerImpl),3,0,1,9,0,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,OpenJPAConfiguration getConfiguration(),3,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void removeTransactionListener(Object),10,1,2,9,1,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,1,6,1,No
1.2.0,AbstractBrokerFactory.java,Broker newBroker(),4,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,Properties getProperties(),8,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,boolean isClosed(),3,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,Set newBrokerSet(),16,2,3,9,1,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,2,6,1,No
1.2.0,AbstractBrokerFactory.java,"void initializeBroker(boolean, int, BrokerImpl, boolean)",32,3,4,9,1,4,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,3,6,1,No
1.2.0,AbstractBrokerFactory.java,"BrokerImpl newBrokerImpl(String, String)",8,1,2,9,1,2,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,1,6,1,No
1.2.0,AbstractBrokerFactory.java,"void addLifecycleListener(Object, Class[])",11,1,2,9,1,2,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,1,6,1,No
1.2.0,AbstractBrokerFactory.java,void setup(),2,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,"Broker newBroker(boolean, int)",4,0,1,9,0,2,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,"Broker newBroker(String, String, boolean, int, boolean)",20,2,3,9,1,5,10359,647.25,881,647.63,881,1294.88,1762,36,36,460,2,8,2,Yes
1.2.0,AbstractBrokerFactory.java,Object readResolve(),13,1,2,9,1,0,10359,740.00,881,739.86,881,1479.86,1762,36,36,460,1,7,2,Yes
1.2.0,AbstractBrokerFactory.java,Object getUserObject(Object),9,0,1,9,0,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,"BrokerImpl findTransactionalBroker(String, String)",34,8,9,9,3,2,10363,518.30,881,518.00,881,1036.30,1762,36,36,460,8,10,1,Yes
1.2.0,AbstractBrokerFactory.java,void close(),36,6,7,9,2,0,10408,372.21,881,371.21,881,743.43,1762,36,36,467,6,14,2,Yes
1.2.0,AbstractBrokerFactory.java,void lock(),3,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void assertNoActiveTransaction(),20,5,6,9,2,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,5,6,1,No
1.2.0,AbstractBrokerFactory.java,boolean needsSub(Class),4,0,1,9,0,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void assertOpen(),10,3,4,9,2,0,10362,575.67,881,575.67,881,1151.33,1762,36,36,460,3,9,1,No
1.2.0,AbstractBrokerFactory.java,"Broker newBroker(String, String, boolean, int)",4,0,1,9,0,4,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void addListeners(BrokerImpl),18,6,7,9,2,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,6,6,1,No
1.2.0,AbstractBrokerFactory.java,void setPoolKey(Object),3,0,1,9,0,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,AbstractBrokerFactory getPooledFactoryForKey(Object),3,0,1,9,0,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,"boolean syncWithManagedTransaction(BrokerImpl, boolean)",40,5,6,9,2,2,10371,518.80,881,518.30,881,1037.10,1762,36,36,461,5,10,2,Yes
1.2.0,AbstractBrokerFactory.java,void loadPersistentTypes(ClassLoader),54,30,31,9,4,1,10557,70.72,881,70.04,881,140.76,1762,36,36,484,30,75,3,Yes
1.2.0,AbstractBrokerFactory.java,"BrokerImpl findBroker(String, String, boolean)",5,1,2,9,1,3,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,1,6,1,No
1.2.0,AbstractBrokerFactory.java,void afterCompletion(int),3,0,1,9,0,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,Collection getOpenBrokers(),3,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void unlock(),3,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,"void pool(Object, AbstractBrokerFactory)",7,0,1,9,0,2,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,Object getPoolKey(),3,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,StoreManager newStoreManager(),1,0,1,9,0,0,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,0,6,1,No
1.2.0,AbstractBrokerFactory.java,void makeReadOnly(),54,10,11,9,3,0,10358,739.86,881,739.86,881,1479.71,1762,36,36,460,10,7,1,Yes
1.2.0,AbstractBrokerFactory.java,void addTransactionListener(Object),11,1,2,9,1,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,1,6,1,No
1.2.0,AbstractBrokerFactory.java,"Object putUserObject(Object, Object)",14,2,3,9,1,2,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,2,6,1,No
1.2.0,AbstractBrokerFactory.java,void removeLifecycleListener(Object),10,1,2,9,1,1,10356,863.00,881,863.00,881,1726.00,1762,36,36,460,1,6,1,No
1.2.0,Sqrt.java,int getId(),3,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,PCRegistry.java,Object newObjectId(Class),4,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,void register(Class),1,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,void removeRegisterClassListener(RegisterClassListener),5,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,"PersistenceCapable newInstance(Class, StateManager, boolean)",5,0,1,5,0,3,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,"void copyKeyFieldsFromObjectId(Class, FieldConsumer, Object)",8,1,2,5,1,3,3456,288.00,288,288.00,288,576.00,576,0,0,78,1,6,1,No
1.2.0,PCRegistry.java,"void register(Class, String[], Class[], byte[], Class, String, PersistenceCapable)",17,2,3,5,1,7,3456,288.00,288,288.00,288,576.00,576,0,0,78,2,6,1,No
1.2.0,PCRegistry.java,boolean isRegistered(Class),3,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,Class getPCType(Class),4,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,"Object newObjectId(Class, String)",4,0,1,5,0,2,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,Class[] getFieldTypes(Class),4,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,"void copyKeyFieldsToObjectId(Class, FieldSupplier, Object)",8,1,2,5,1,3,3456,288.00,288,288.00,288,576.00,576,0,0,78,1,6,1,No
1.2.0,PCRegistry.java,Collection getRegisteredTypes(),3,0,1,5,0,0,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,Meta getMeta(Class),7,1,2,5,1,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,1,6,1,No
1.2.0,PCRegistry.java,"PersistenceCapable newInstance(Class, StateManager, Object, boolean)",5,0,1,5,0,4,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,Class getPersistentSuperclass(Class),4,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,void addRegisterClassListener(RegisterClassListener),14,2,3,5,1,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,2,6,1,No
1.2.0,PCRegistry.java,void deRegister(ClassLoader),10,3,4,5,2,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,3,6,1,No
1.2.0,PCRegistry.java,String[] getFieldNames(Class),4,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,PCRegistry.java,String getTypeAlias(Class),3,0,1,5,0,1,3456,288.00,288,288.00,288,576.00,576,0,0,78,0,6,1,No
1.2.0,OpenJPAVersionAndConfigurationTypeValidationPolicy.java,void endConfiguration(),2,0,1,0,0,0,792,66.00,66,66.00,66,132.00,132,6,6,24,0,6,1,No
1.2.0,OpenJPAVersionAndConfigurationTypeValidationPolicy.java,Object getCacheableData(Object),7,0,1,0,0,1,792,66.00,66,66.00,66,132.00,132,6,6,24,0,6,1,No
1.2.0,OpenJPAVersionAndConfigurationTypeValidationPolicy.java,Object getValidData(Object),11,2,3,0,1,1,792,66.00,66,66.00,66,132.00,132,6,6,24,2,6,1,No
1.2.0,OpenJPAVersionAndConfigurationTypeValidationPolicy.java,void startConfiguration(),2,0,1,0,0,0,792,66.00,66,66.00,66,132.00,132,6,6,24,0,6,1,No
1.2.0,OpenJPAVersionAndConfigurationTypeValidationPolicy.java,void setConfiguration(Configuration),3,0,1,0,0,1,792,66.00,66,66.00,66,132.00,132,6,6,24,0,6,1,No
1.2.0,AnnotationPersistenceMetaDataParser.java,void parseClassMappingAnnotations(ClassMetaData),2,0,1,11,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,void parseLobMapping(FieldMetaData),2,0,1,11,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseEmbedded(FieldMetaData, Embedded)",10,2,3,11,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseManagedInterface(ClassMetaData, ManagedInterface)",4,0,1,11,0,2,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,void setMode(int),3,0,1,11,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseManyToMany(FieldMetaData, ManyToMany)",20,8,9,11,2,2,12,1.00,1,0.50,1,1.50,2,0,0,2,8,8,2,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseOneToMany(FieldMetaData, OneToMany)",20,8,9,11,2,2,4,1.00,1,0.00,0,1.00,1,0,0,0,8,4,1,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseDataStoreId(ClassMetaData, DataStoreId)",31,15,16,11,3,2,0,0.00,0,0.00,0,0.00,0,0,0,0,15,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,boolean isMetaDataMode(),3,0,1,11,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void setMode(int, boolean)",8,3,4,11,2,2,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseFetchAttribute(ClassMetaData, org.apache.openjpa.meta.FetchGroup, FetchAttribute)",15,2,3,11,1,3,54,3.00,3,1.50,3,4.50,6,0,0,0,2,12,2,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,void clear(),5,0,1,11,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,MetaDataRepository getRepository(),12,5,6,11,2,0,0,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,boolean isMappingMode(),3,0,1,11,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,void parseMemberMappingAnnotations(FieldMetaData),2,0,1,11,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseFetchGroups(ClassMetaData, FetchGroup...)",35,3,4,11,1,2,234,5.67,20,0.83,2,6.50,20,0,0,12,3,36,2,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseDetachedState(ClassMetaData, DetachedState)",20,13,14,11,3,2,56,1.67,3,1.00,1,2.67,4,0,0,12,13,21,5,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseMapKey(FieldMetaData, MapKey)",7,1,2,11,1,2,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void setCascades(ValueMetaData, CascadeType[])",12,4,5,11,1,2,2,1.00,1,1.00,1,2.00,2,0,0,0,4,1,1,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,int getSourceMode(Package),4,0,1,11,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,int getMode(),3,0,1,11,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,void parseMemberAnnotations(FieldMetaData),161,82,83,11,2,1,42,1.75,4,0.88,1,2.63,4,0,0,4,82,16,7,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parsePersistent(FieldMetaData, Persistent)",30,12,13,11,2,2,0,0.00,0,0.00,0,0.00,0,0,0,0,12,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,ClassLoader getEnvClassLoader(),3,0,1,11,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void recordCallbacks(ClassMetaData, Collection<LifecycleCallbacks>[], int[], boolean)",22,3,4,11,1,4,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parseReadOnly(FieldMetaData, ReadOnly)",8,3,4,11,2,2,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"Collection<LifecycleCallbacks>[] parseCallbackMethods(Class, Collection<LifecycleCallbacks>[], boolean, boolean, MetaDataRepository)",66,14,15,11,2,5,71,2.00,4,0.96,2,2.96,4,0,0,3,14,24,5,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,void setMappingOverride(boolean),3,0,1,11,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,void parsePackageAnnotations(),53,21,22,11,2,0,0,0.00,0,0.00,0,0.00,0,0,0,0,21,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,MethodComparator getInstance(),5,1,2,11,1,0,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,int hashCode(),6,0,1,11,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,boolean getMappingOverride(),3,0,1,11,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"void parsePersistentCollection(FieldMetaData, PersistentCollection)",22,8,9,11,2,2,4,2.00,2,0.00,0,2.00,2,0,0,0,8,2,1,Yes
1.2.0,AnnotationPersistenceMetaDataParser.java,boolean equals(Object),9,2,3,11,1,1,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,Class toOverrideType(Class),4,0,1,11,0,1,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,"int compare(Object, Object)",17,4,5,11,2,2,0,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,No
1.2.0,AnnotationPersistenceMetaDataParser.java,ClassMetaData parseClassAnnotations(),161,79,80,11,4,0,561,4.08,18,3.40,18,7.48,31,0,0,57,79,75,6,Yes
